	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030
0	0.0426212166911	0.0438199779157	0.0421303443616	0.0430254393795	0.0418795991435	0.0399647200484	0.0379068744728	0.0409411511842	0.0649005363214	0.0749110142135	0.0949244974664	0.12382051058	0.118965670865	0.140176242384	0.169879283801	0.18624032761	0.183966056516
1	0.0426212166911	0.0399647200484	0.0408773086732	0.0439545946959	0.066613944517	0.0628998837798	0.0948898832904	0.0849145389289	0.0989937466915	0.124945281818	0.167961068077	0.164957771602	0.214061769193	0.289970808132	0.307936924412	0.337958981293	0.307936924412
2	0.0426212166911	0.0650160225122	0.0645581345131	0.0639652587338	0.0629873579609	0.0619875482232	0.0639652587338	0.0709900277548	0.109062983354	0.140939102779	0.137992921499	0.125968941917	0.146846499695	0.143855161577	0.224222712046	0.189985510533	0.188922983219
3	0.0426212166911	0.0399647200484	0.0409894556692	0.0624404601912	0.102935793575	0.138998588643	0.124612296389	0.12020773988	0.125979266384	0.120882462891	0.115909650488	0.115909650488	0.119983372361	0.115909650488	0.112940054931	0.111616520946	0.105872291457
4	0.0426212166911	0.0616631090534	0.066725064934	0.0659961497722	0.0659961497722	0.0656969989846	0.063914913424	0.063914913424	0.0662809396674	0.0657863802343	0.0645581345131	0.063914913424	0.0628767639377	0.0628767639377	0.0679305789772	0.0878864888429	0.0859072643155
5	0.0426212166911	0.0650160225122	0.0645581345131	0.0642416077175	0.063975186487	0.0622221088975	0.0622221088975	0.0622221088975	0.0689877868568	0.0679651158907	0.0679651158907	0.0699972594417	0.0689877868568	0.0679651158907	0.0679651158907	0.0919237292547	0.111737428191
6	0.0426212166911	0.0426212166911	0.0408773086732	0.0385770456009	0.0427778432039	0.0402410323007	0.0418795991435	0.0418795991435	0.0402778025782	0.0409444868958	0.0386317052085	0.0460498577732	0.0478915811566	0.0596233760866	0.0499785488188	0.0499785488188	0.07094305134
7	0.0426212166911	0.0650160225122	0.0949783662774	0.0909134764201	0.103876975124	0.109941745043	0.109941745043	0.108983919702	0.106446572678	0.104001203855	0.100683853077	0.127985308558	0.124945821608	0.133867935749	0.126898643219	0.123933124082	0.116960601707
8	0.0426212166911	0.0650160225122	0.0638832737352	0.0624404601912	0.0624404601912	0.0599267093644	0.0749654808757	0.07393414468	0.0691006285826	0.0879801374937	0.0869000115348	0.0839061838338	0.0818650785714	0.0799188259764	0.083954756091	0.0809460368656	0.0799188259764
9	0.0426212166911	0.0438199779157	0.050799599719	0.0709982071054	0.0800065662246	0.115909650488	0.139736844603	0.125978166374	0.118535599381	0.12650043903	0.144576020175	0.170954149466	0.165949693421	0.179908436428	0.175910019403	0.17496581591	0.229306692127
10	0.0426212166911	0.0472365041844	0.0446120557738	0.0645581345131	0.0693923650131	0.0659352284132	0.0649005363214	0.0979515784959	0.0959254474117	0.120930111854	0.110921885878	0.161854682528	0.143863844295	0.178876989811	0.167815842583	0.18496458232	0.202999460234
11	0.0426212166911	0.0399647200484	0.0587954216101	0.0569731513606	0.0569731513606	0.053926933774	0.0534007234719	0.0499896218054	0.0499896218054	0.0508601780244	0.0679158374637	0.0939308941477	0.0909848215278	0.0969213033696	0.0949609570374	0.0978541135807	0.103943180866
12	0.0426212166911	0.0426212166911	0.057934250642	0.0645581345131	0.0639359303537	0.0949783662774	0.116273318008	0.156659029377	0.142933090498	0.17399925307	0.160879358432	0.224868421386	0.208043970557	0.193911368942	0.235935228316	0.256810044662	0.243778232692
13	0.0426212166911	0.0650160225122	0.0729480456955	0.0709328482962	0.0669226102113	0.0634253663555	0.0599586672295	0.0574768651338	0.0597572027198	0.0548626042592	0.0949783662774	0.0868888652966	0.0989240908296	0.123874070527	0.120862156572	0.124945281818	0.137944625507
14	0.0426212166911	0.0399647200484	0.0389466236175	0.0399647200484	0.05799374745	0.0649005363214	0.0832681754514	0.10094904094	0.0989937466915	0.102983825952	0.12382051058	0.126934546907	0.12055398611	0.161854682528	0.158946218049	0.161854682528	0.173898752563
15	0.0426212166911	0.0426212166911	0.0446120557738	0.044696572794	0.0441916105516	0.0617385589504	0.0659961497722	0.0659961497722	0.0949783662774	0.0982714496015	0.108528077513	0.104974725855	0.102894586163	0.102501461355	0.12498733552	0.157634950634	0.146843405774
16	0.0426212166911	0.0472365041844	0.066725064934	0.0659961497722	0.0649005363214	0.0645581345131	0.05799374745	0.0572374906668	0.0555869522337	0.0509288615762	0.0659961497722	0.0947740182484	0.103719082198	0.0999666258762	0.106834260705	0.160880354093	0.14699946615
17	0.0426212166911	0.0650160225122	0.063975186487	0.0869060904007	0.0834644767331	0.078959209404	0.0779672729546	0.0749575880688	0.0749575880688	0.0706237696174	0.0678710092667	0.0749575880688	0.0749575880688	0.07393414468	0.0663665783915	0.063975186487	0.0629873579609
18	0.0426212166911	0.0399647200484	0.0409894556692	0.0418795991435	0.0435964789585	0.0449778815055	0.0450559925606	0.0446120557738	0.0439193864035	0.0439193864035	0.0439193864035	0.0449778815055	0.0441141884373	0.0439193864035	0.0439193864035	0.0437524230096	0.0539487836065
19	0.0426212166911	0.0438199779157	0.0508775985421	0.0449796975981	0.0438199779157	0.0438199779157	0.0634253663555	0.0629873579609	0.0668189558139	0.0699189039167	0.068980885773	0.0678833349852	0.0678833349852	0.0662809396674	0.0645581345131	0.0642416077175	0.0639222923812
20	0.0426212166911	0.0616631090534	0.066725064934	0.0645581345131	0.0969400529399	0.125051167184	0.160880354093	0.193872219999	0.189963931095	0.276845927378	0.261967024591	0.300928558366	0.298912966567	0.301916687044	0.297921766475	0.300974942881	0.347970571438
21	0.0426212166911	0.0399647200484	0.0409894556692	0.0421303443616	0.0421303443616	0.0428872796768	0.060131235229	0.060131235229	0.0548420442879	0.0509596880675	0.049964959578	0.0599267093644	0.060131235229	0.060131235229	0.0749236964473	0.0653375593666	0.0959780020607
22	0.0426212166911	0.0399647200484	0.0467226892231	0.0427778432039	0.0399647200484	0.0469457308648	0.066725064934	0.0659352284132	0.0659352284132	0.0778363991546	0.0749291941956	0.0723466677288	0.068980885773	0.0669779182123	0.0919806706007	0.0881621769621	0.0858695794314
23	0.0426212166911	0.0399647200484	0.0645581345131	0.0619423177671	0.0617880400171	0.0602377509072	0.0748623897985	0.0720290166637	0.0650160225122	0.0649005363214	0.0608218391569	0.0959254474117	0.0948898832904	0.10094904094	0.0979825396933	0.0959254474117	0.0988910969673
24	0.0426212166911	0.0399647200484	0.0349760352294	0.0599267093644	0.074908422418	0.0743940204365	0.0769325118818	0.074908422418	0.077968180806	0.0769325118818	0.0746827808859	0.0705533725999	0.098957319565	0.107957540352	0.109941745043	0.108903692143	0.126862841094
25	0.0426212166911	0.0472365041844	0.0569731513606	0.0721264996848	0.10495424175	0.101980808023	0.138897851468	0.127351691801	0.115928716359	0.110097984001	0.107962612044	0.103876975124	0.108983919702	0.124850231317	0.157127742093	0.144245086208	0.174921239961
26	0.0426212166911	0.0650160225122	0.0629873579609	0.103666797668	0.102573481569	0.0956272636485	0.0939037755453	0.101913359739	0.0959254474117	0.110434133322	0.110986429663	0.119983372361	0.118923278388	0.117997328128	0.120882462891	0.119983372361	0.156936255441
